Link,Title,Release_Date,ViewRating,Runtime,Genres,Description
/title/tt0091266/,Las inocentes,(1986), ,87 min,"Drama, Thriller",
/title/tt0176198/,The Shadow of the Ferns,(1986), ,90 min,"Crime, Drama",
/title/tt0358070/,La rebelión de los colgados,(1986), ,100 min,Western,The drama of the Indians of tropical Mexico in the early twentieth century. The Rebellion of the Hanged is the intense story of the rise of the oppressed pawns and their struggle to achieve freedom and independence.
/title/tt0091287/,I Hate Actors,(1986),PG,90 min,"Comedy, Crime, Drama","Hollywood in the 1940s. A tyrannical producer, a paranoid director, a starlet engaged twenty-four times, an actor who refuses to age - all against a backdrop of a series of murders."
/title/tt0368629/,Cabaret,(1986), ,104 min,"Crime, Drama, Music",University student sax player gets a lesson in the hard-boiled noir life.
/title/tt0089335/,Ye shan,(1986), ,100 min,Drama,The story of two brothers who are faced with great upheavals when they set up in business after years of communal farming.
/title/tt0088712/,Amor a la vuelta de la esquina,(1986),Not Rated,95 min,Drama,
/title/tt0091481/,La mansión de Araucaima,(1986), ,85 min,Drama,"A young model runs away from the set of a commercial spot she's filming and enters the mansion of Araucaima, where its dwellers indulge in strange rites."
/title/tt0091304/,Jubiabá,(1986), ,100 min,Drama,"Jubiabá is a French-Brazilian film based on the homonym novel by Jorge Amado. The film tells the story of the interracial love between the daughter of a rich Commander and Antonio Balduíno, a rascal, fighter and famous lover from Salvador."
/title/tt0285817/,Oka Radha Iddaru Krishnulu,(1986), , ,"Comedy, Drama, Romance",Murali Krishna marriages rad ha and acts as double in order to take revenge against His father in law for killing his father in his childhood which includes in hilarious conversations.
/title/tt0091434/,Lost!,(1986), ,95 min,"Action, Drama",
/title/tt0090554/,38,(1986), ,97 min,Drama,"In 1938, Austria is about to become a part of the Third Reich. A theater actress and a Jewish journalist fall in love and spend time together completely ignoring the political turmoil of the time despite friendly warnings."
/title/tt0091006/,Elämän vonkamies,(1986), ,142 min,Drama,"A curious and stubborn boy Kalle has to grow up fast in northern Finland in the 1920s. When his lumberjack father gets ill, Kalle has to take his place as a provider for the family."
/title/tt0092227/,De wisselwachter,(1986),R,96 min,Drama,A woman gets off a train by mistake and finds herself stranded alone with a peculiar man who doesn't even speak her language.
/title/tt0092052/,Tarot,(1986), ,120 min,"Comedy, Drama","A film director, his fiancée, a scriptwriter and a student interact and discuss their emotions, at length."
/title/tt0089864/,Sacrificed Youth,(1986), ,92 min,Drama,A young girl from the city is sent out to work in a village of Dai people in China's cultural revolution. Here she learns to enjoy being young and gains a new outlook on life.
/title/tt0091894/,"Sauve-toi, Lola",(1986), ,105 min,Drama,
/title/tt0090696/,The Last of Philip Banter,(1986),R,105 min,"Drama, Thriller",An alcoholic partier becomes a paranoid maniac when a manuscript that predicts real-life horrors takes possession of his mind.
/title/tt0091697/,Memoirs of a Sinner,(1986), ,114 min,Drama,"A recently resurrected corpse recounts his life story, focusing on his strange relationship with a murderous alter-ego."
/title/tt0169085/,A Promise,(1986), ,123 min,Drama,"An old woman has died and her widower with dementia confesses to killing her. After this, the story goes back in time to show the events leading up to her death."
/title/tt0090114/,Love Till First Blood,(1986), ,94 min,"Comedy, Drama, Romance",
/title/tt0240849/,Rao Saheb,(1986), ,123 min,"Comedy, Drama","Adaptation of a literary work on the slow deterioration of an orthodox family, where the women are unable to achieve emancipation and the men succumb to insanity."
/title/tt0091628/,Outcasts,(1986), ,102 min,"Drama, Romance",
/title/tt0090755/,Blue Moon,(1986), ,88 min,Thriller,"Zita, a young fashion designer shifts to Berlin. Casually she gets witness of a murder case and gangsters are chasing her brutally."
/title/tt0304309/,Kupa kizi,(1986), ,71 min,Drama,A married woman with problems secretly starts working as a prostitute and lives a double life.
/title/tt0091210/,The Smile of the Lamb,(1986), ,95 min,Drama,Based on a novel by David Grossman.
/title/tt0091654/,Novemberkatzen,(1986), ,104 min,"Drama, Family",
/title/tt0303644/,Los amores de Laurita,(1986), ,90 min,Drama,
/title/tt0245829/,Chantabbai,(1986), ,134 min,"Comedy, Mystery",A comedy about the famous (Self-proclaimed) detective - James Pond - as he tries to find the lost son of a famous industrialist
/title/tt0089255/,Hard Traveling,(1986),PG,99 min,Drama,"During the 1930s Great Depression, a widow begins a romance with an uneducated janitor but he is accused of murder as their story is moving forward."
/title/tt0093968/,Siekierezada,(1986), ,82 min,Drama,
/title/tt0246313/,Veta,(1986),Not Rated,148 min,"Action, Adventure, Thriller",
/title/tt0090387/,Intunecare,(1986), ,88 min,Drama,
/title/tt0091105/,Genesis,(1986), ,105 min,Drama,"A parable of man's exploitation of his fellow man. A weaver and a farmer live peacefully on the edge of a desert until, one day, a woman wanders into their world, and her presence slowly disrupts their routine existence."
/title/tt0091206/,Hirtettyjen kettujen metsä,(1986), , ,Comedy,
/title/tt0091550/,Murder in the Dark,(1986), ,98 min,"Crime, Drama",A womanizing reporter investigates death of his friend in Copenhagen's sporting district and the detective finds himself caught between clunky ordeals of police and gangsters involved in drug trafficking.
/title/tt0091429/,Les longs manteaux,(1986), ,106 min,"Action, Adventure",A reporter becomes involved with a band of terrorists hiding in the mountains between Peru and Bolivia.
/title/tt0088972/,Crónica sentimental en rojo,(1986), ,100 min,Drama,
/title/tt0224876/,Undercover Gang,(1986),PG,73 min,"Family, Drama","Four kids witness an arsonist start a fire, but no one believes them."
/title/tt0091265/,Innocenza,(1986), ,90 min,Drama,
/title/tt0090877/,Corps et biens,(1986), ,100 min,,The romantic and cruel escapades of a gigolo and a mysterious woman.
/title/tt0426064/,Kidnapped,(1986), ,55 min,"Animation, Action, Adventure","In Scotland in 1751, young David Balfour is shanghaied aboard a ship where he meets Jacobite rebel Alan Breck Stewart with whom he escapes to the Scottish Highlands, dodging the redcoats."
/title/tt0090086/,The Strange Case of Dr. Jekyll and Mr. Hyde,(1986), ,92 min,"Mystery, Sci-Fi","Dr. Henry Jekyll experiments with scientific means of revealing the hidden, dark side of man and releases a murderer from within himself."
/title/tt0093531/,Mon cas,(1986), ,92 min,"Drama, Fantasy","Four versions of the same story, first in the perspective of a theatre play, second in the perspective of a silent film, third in the perspective of a film of the 50s and finally in a biblical philosophical perspective."
/title/tt0206669/,Da obichash na inat,(1986), ,92 min,Drama,"This is a film about the general collision between the generations. The film tells us the story of a 14 year old boy and his father, and the way they fight over all the problems."
/title/tt0091162/,Hajnali háztetök,(1986), ,87 min,Drama,
/title/tt0091876/,Rus iznachalnaya,(1986), ,149 min,"Drama, History, War","Action of a picture happens in Ancient Russia (Rus) - in those days when the Slavs who have united in army under leadership of Ratibor, the son Vseslav managed to win the first victories over tribes of nomads."
/title/tt0189421/,"Chechechela, una chica de barrio",(1986), ,90 min,Comedy,
/title/tt0475615/,Huwag mo kaming isumpa,(1986), , ,Drama,SHOULD A GIRL SUFFER FOR THE THE SINS OF HER FATHER? - A YOUNG MAN AVENGES HIS MOTHER'S FATE IN THE HANDS OF HER PHILANDERING HUSBAND BY SEDUCING THE LATTER'S DAUGHTER FROM AN EARLIER MARRIAGE.
/title/tt0091290/,Jezioro Bodenskie,(1986), ,82 min,Drama,
/title/tt0090002/,Sha Fu,(1986), ,100 min,Drama,
/title/tt0246186/,Raakshasudu,(1986), ,113 min,"Action, Drama",
/title/tt0089879/,Rajska jablon,(1986), ,110 min,Drama,
/title/tt0090029/,"Skapa moya, skapi moy",(1986), ,107 min,"Drama, Family",
/title/tt0090600/,Akli Miklós,(1986), ,96 min,"Comedy, History",A jester's adventures in the court of Franz Joseph I.
/title/tt0385141/,Osudy dobrého vojáka Svejka,(1986), ,225 min,"Animation, Comedy",
/title/tt0375129/,Te naddelyaha,(1986), ,130 min,Drama,"The film tells about the organization and activities of the partisan brigade ""Chavdar""."
/title/tt0173907/,The Man Who Wasn't There,(1986), ,85 min,Thriller,
/title/tt0134802/,Lutra,(1986), ,85 min,"Adventure, Comedy",Egy vidra ilete is egy vadasz szerelme.
/title/tt0232753/,Tabarana Kathe,(1986), ,179 min,Drama,
/title/tt0175806/,Keserü igazság,(1986), ,86 min,,
/title/tt0216836/,Inujini sesi mono,(1986), ,103 min,"Action, Drama",
/title/tt0091522/,Min pappa är Tarzan,(1986), ,80 min,,"Moa is seven years. She lives with her confused mother and her golden hamster. They have just moved into a new house, which is barely half done. New is also the man's her mother one day drags home."
/title/tt0091798/,Prunelle Blues,(1986), , ,Crime,
/title/tt0090733/,Bitte laßt die Blumen leben,(1986), ,90 min,Drama,A lawyer who survives a plane crash takes the opportunity to take a new identity and begin a new life.
/title/tt0329141/,Beyond the Shining Sea,(1986), ,128 min,"Drama, Romance",
/title/tt0328332/,Women Who Do Not Divorce,(1986), ,107 min,"Drama, Romance",
/title/tt0434191/,South to the Horizon,(1986), ,106 min,"Action, Drama",
/title/tt0255297/,Karavan Sarai,(1986), ,115 min,Drama,
/title/tt0091196/,El hermano bastardo de Dios,(1986), ,102 min,"Drama, War",
/title/tt0484283/,The New Morning of Billy the Kid,(1986), ,109 min,"Action, Comedy, Crime",
/title/tt0088920/,Chuzhie zdes ne khodyat,(1986), ,76 min,"Crime, Mystery",
/title/tt0089723/,Ognisty aniol,(1986), ,95 min,Drama,
/title/tt0089064/,Dziewczeta z Nowolipek,(1986), ,86 min,"Drama, History, Romance",Coming of age story of four girls living in the same poor district of Warsaw just before the outbreak of World War One.
/title/tt0089362/,Jako jed,(1986), ,76 min,Comedy,
/title/tt0229620/,Oedipus no yaiba,(1986), ,119 min,"Drama, Mystery",
/title/tt0092807/,Cudzoziemka,(1986), ,99 min,Drama,"A life story of an unhappy woman violinist, who makes life hell for herself and those around her."
/title/tt0297253/,Lien de parenté,(1986), ,95 min,Drama,
/title/tt0138903/,Ursula,(1986), ,117 min,"Crime, Drama",
/title/tt0091479/,Manón,(1986), ,112 min,Drama,
/title/tt0275714/,Bande,(1986), ,82 min,"Crime, Drama, Mystery",
/title/tt0263561/,Oi kekarmenoi,(1986), ,110 min,Drama,"March, 1953. The Greek Civil War has ended but its marks are still there. Five soldiers will tell their stories, each one from his side, from the life in a military camp, a miniature of society."
/title/tt0278978/,Bilanggo sa dilim,(1986), ,85 min,"Drama, Thriller",Mike de Leon screen adaptation of John Fowles' creepy film The Collector.
/title/tt0189222/,Yawar fiesta: Fiesta de sangre,(1986), , ,,
/title/tt0092146/,Valkoinen kääpiö,(1986), ,90 min,Drama,The story of one man's struggle after he gets caught in a nuclear fallout and gets sick with leukemia.
/title/tt0089389/,Juexiang,(1986), ,103 min,Drama,
/title/tt0176286/,Veronika,(1986), ,97 min,"Biography, Drama",
/title/tt0094161/,Tommaso Blu,(1986), ,90 min,Drama,"A factory worker in the south of Italy, frustrated by work and marriage, withdraws into nature, but in the search for love and human warmth he ends up ""on the dog"" in the sense of the word."
/title/tt0090375/,Zmeelov,(1986), ,97 min,"Crime, Drama",
/title/tt1808306/,Michi,(1986), ,133 min,"Drama, Romance",
/title/tt0874866/,Bibi chelchele,(1986), , ,Drama,Majid is poor and the relationship between him and his parent is not that good and they don't understand each other until Javad meet him and relationship between grows stronger as time goes on.
/title/tt0266491/,Dubultnieks,(1986), ,83 min,Drama,It's been 25 years. Unexpectedly two already grown twin brothers meet. They are united by the mystery of their mother but the desire to know the past brings them even closer together.
/title/tt0175488/,Blonder Tango,(1986), ,120 min,Drama,
/title/tt0090864/,Colt Comando 5.56,(1986), , ,,
/title/tt0403496/,Shinshi dômei,(1986), ,102 min,"Comedy, Crime",
/title/tt0089916/,Ri Chu,(1986), ,149 min,Drama,A woman leaves her husband after the death of their son. She becomes a well-known but unhappy courtesan.
/title/tt0378494/,Operace me dcery,(1986), ,84 min,Drama,
/title/tt0281841/,"Exu-Piá, Coração de Macunaíma",(1986), ,124 min,Comedy,
/title/tt0415091/,Katayoku dake no tenshi,(1986), ,117 min,"Comedy, Drama",
/title/tt0374350/,Zhena za Monasi,(1986), ,67 min,"Drama, Romance","In an outback mountain village in Bulgaria, the main character Monasi is looking for a wife. The movie evolves when he finally finds the wife of his dreams and gets married."
/title/tt0274744/,Mevludi,(1986), ,80 min,Drama,
/title/tt0267104/,Visi pries viena,(1986), ,141 min,"Crime, Drama, Mystery",
/title/tt0087210/,Epizod Berlin West,(1986), ,99 min,Drama,"Jan Bard is a Polish intellectual and writer, leaves for West Berlin. He is working on another novel. In Germany, he meets his old love Iza. She is the ex-wife of the publisher of the Bard's latest novel."
