Link,Title,Release_Date,ViewRating,Runtime,Genres,Description
/title/tt0254686/,The Piano Teacher,(2001),R,131 min,"Drama, Music",A young man romantically pursues his masochistic piano teacher.
/title/tt0260866/,Don't Say a Word,(2001),R,113 min,"Drama, Mystery, Thriller","When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret..."
/title/tt0242527/,The Hole,(2001),R,102 min,"Drama, Mystery, Thriller",Four teenagers at a British private school secretly uncover and explore the depths of a sealed underground hole created decades ago as a possible bomb shelter.
/title/tt0242998/,Valentine,(2001),R,96 min,"Horror, Mystery, Thriller",Five women are stalked by an unknown assailant while preparing for Valentine's Day.
/title/tt0252501/,Hearts in Atlantis,(2001),PG-13,101 min,"Drama, Mystery",Widowed Liz Garfield and her son Bobby change when mysterious stranger Ted Brautigan enters their lives.
/title/tt0200027/,Riding in Cars with Boys,(2001),PG-13,132 min,"Biography, Comedy, Drama","A single mother, with dreams of becoming a writer, has a son at the age of 15 in 1965, and goes through a failed marriage with the drug-addicted father."
/title/tt0272152/,K-PAX,(2001),PG-13,120 min,"Drama, Mystery, Sci-Fi","PROT is a patient at a mental hospital who claims to be from a faraway planet named K-PAX. His psychiatrist tries to help him, only to begin to doubt his own explanations."
/title/tt0264508/,Dagon,(2001),R,98 min,"Fantasy, Horror, Mystery",A boating accident runs a young man and woman ashore in a decrepit Spanish fishing town which they discover is in the grips of an ancient sea god and its monstrous half human offspring.
/title/tt0236784/,The Tailor of Panama,(2001),R,109 min,"Comedy, Drama, Thriller",A tailor living in Panama reluctantly becomes a spy for a British Agent.
/title/tt0166276/,Monkeybone,(2001),PG-13,93 min,"Animation, Comedy, Fantasy","In a coma, a cartoonist finds himself trapped within his own underground creation and must find a way to get back, while racing against his popular but treacherous character, Monkeybone."
/title/tt0237572/,The Pledge,(I) (2001),R,124 min,"Crime, Drama, Mystery",A retiring police detective pledges to catch the killer of a young child.
/title/tt0250258/,The Experiment,(2001),R,120 min,"Drama, Thriller","For two weeks, 20 male participants are hired to play prisoners and guards in a prison. The ""prisoners"" have to follow seemingly mild rules, and the ""guards"" are told to retain order without using physical violence."
/title/tt0245238/,Lost and Delirious,(2001),R,103 min,"Drama, Romance","After starting at an upmarket boarding school, a teenage girl forms close friendships with her two older roommates. However, when she discovers that her new friends are lovers she finds herself caught in a complicated situation."
/title/tt0293715/,My Sassy Girl,(2001),Not Rated,137 min,"Comedy, Drama, Romance","A young man sees a drunk, cute woman standing too close to the tracks at a metro station in Seoul and pulls her back. She ends up getting him into trouble repeatedly after that, starting on the train."
/title/tt0242445/,Exit Wounds,(2001),R,101 min,"Action, Crime, Thriller","Orin Boyd, a tough cop in an inner-city precinct discovers a web of dirty cops and corruption."
/title/tt0282628/,Jan Dara,(2001), ,108 min,"Drama, Romance",
/title/tt0252299/,Buffalo Soldiers,(2001),R,98 min,"Comedy, Crime, Drama",A criminal subculture operates among U.S. soldiers stationed in West Germany just before the fall of the Berlin wall.
/title/tt0157583/,Enigma,(2001),R,119 min,"Drama, Mystery, Romance",A young genius frantically races against time to crack an enemy code and solve the mystery surrounding the woman he loves.
/title/tt0244970/,Someone Like You,(2001),PG-13,97 min,"Comedy, Romance","After being jilted by her boyfriend, a talk show talent scout writes a column on the relationship habits of men which gains her national fame."
/title/tt0120824/,The Shipping News,(2001),R,111 min,Drama,An emotionally beaten man with his young daughter moves to his ancestral home in Newfoundland to reclaim his life.
/title/tt0261311/,Sound of the Sea,(2001),R,95 min,"Drama, Romance",
/title/tt0246544/,The Musketeer,(2001),PG-13,104 min,"Action, Adventure, Romance","Alexander Dumas' novel is updated with an eastern influence as D'Artagnan attempts to join the king's elite guards, the Royal Musketeers, and find the man who killed his parents."
/title/tt0245046/,Charlotte Gray,(2001),PG-13,121 min,"Drama, Romance, Thriller",A young Scottish woman joins the French Resistance during World War II to rescue her Royal Air Force boyfriend who is lost in France.
/title/tt0161083/,What's the Worst That Could Happen?,(2001),PG-13,94 min,"Comedy, Crime","A rich man catches a thief burglarizing his home and steals the thief's lucky ring, who then tries to get it back."
/title/tt0279064/,Elling,(2001),R,89 min,"Comedy, Drama",
/title/tt0250323/,The Deep End,(2001),R,101 min,"Crime, Drama, Mystery",A woman spirals out of control while trying to keep her son from being found culpable in a murder investigation.
/title/tt0161860/,Nowhere in Africa,(2001),R,141 min,"Biography, Drama, History",A German Jewish refugee family moves to and adjusts to a farm life in 1930s Kenya.
/title/tt0253200/,Last Orders,(2001),R,109 min,Drama,A group of old friends reminisce about their lives over the years after the death of one of their crew.
/title/tt0201485/,The Body,(2001),PG-13,109 min,"Drama, Mystery, Romance",A crucified body dated back to the first century A.D is uncovered at an ancient cave in Jerusalem. Trouble ensues as word spreads.
/title/tt0282768/,The Emperor's New Clothes,(2001),PG,107 min,"Comedy, Drama, Romance","During Napoleon's exile on St. Helena, some loyalists hire a look-alike to swap places with the deposed Emperor. While the impostor lives in luxury on the island, the real Napoleon returns to Paris in order to retake the throne."
/title/tt0263496/,Pretty Things,(2001),R,105 min,Drama,
/title/tt0263671/,Love the Hard Way,(2001),R,104 min,"Drama, Crime, Romance",The story of a petty thief who meets an innocent young woman and brings her into his world of crime while she teaches him the lessons of enjoying life and being loved.
/title/tt0279231/,Miss Minoes,(2001),PG,86 min,"Comedy, Family, Fantasy",A cat who turns into a young woman helps a journalist protect their town from a factory boss with an evil plan.
/title/tt0287803/,Yazgi,(2001), ,119 min,"Comedy, Drama",
/title/tt0280962/,Mr In-Between,(2001),R,98 min,"Crime, Horror, Romance",A hitman falls in love with an old friend and starts questioning the meaning of life. In HD.
/title/tt0289181/,Failan,(2001),Not Rated,115 min,"Drama, Romance",A marriage of convenience between a petty gangster and an illegal immigrant he has never met has unforeseen consequences for them both.
/title/tt0303645/,Amorestremo,(2001), ,96 min,Thriller,
/title/tt0294264/,Aalavandhan,(2001),Not Rated,177 min,"Action, Thriller","Nandu and Vijay are brothers, who were abused by their stepmother during their younger days. Nandhu, who is mentally ill, decides to kill Vijay's fiancee as he visualizes her as his stepmother."
/title/tt0294725/,Minä ja Morrison,(2001), ,91 min,"Crime, Romance",A young drifting woman finds love that is not what it first seems.
/title/tt0259929/,Christmas Carol: The Movie,(2001),PG,77 min,"Animation, Family, Fantasy",Old bitter miser Ebenezer Scrooge (Simon Callow) who makes excuses for his uncaring nature learns real compassion when three ghosts visit him on Christmas Eve.
/title/tt0291003/,Abril Despedaçado,(2001),PG-13,105 min,Drama,"When ordered by his father to avenge the death of his older brother, a young man questions the tradition of violence between two rival families."
/title/tt0214529/,Belphegor: Phantom of the Louvre,(2001),TV-14,97 min,"Mystery, Fantasy, Horror","At the Louvre museum in Paris, the phantom Belphegor awakens and causes electrical havoc. Night guards at the museum start dying, Lisa gets possessed, and Martin tries to help her."
/title/tt0182000/,The Caveman's Valentine,(2001),R,105 min,"Crime, Drama, Music","A cave-dwelling man sets out to track down the killer of a homeless boy, and bring him to justice."
/title/tt0283269/,Boomerang,(2001), ,87 min,"Comedy, Crime, Mystery",
/title/tt0172543/,He Died with a Felafel in His Hand,(2001),Not Rated,107 min,"Comedy, Romance","A nightmare chase through hell in a never-ending, unrequited daisy chain of desire..."
/title/tt0178642/,The Invisible Circus,(2001),R,93 min,Drama,"A teenage girl travels to Paris in the 1970s trying to find out about her sister's suicide, and falls in love with her dead sister's boyfriend."
/title/tt0239060/,I Love You Too,(2001),Not Rated,99 min,"Drama, Romance","Reza explodes into the boring life of writer Eric, she's unpredictable and intense. After she moves in with him, jealousy and fits of bizarre self-destruction become part of her quixotic moods."
/title/tt0251052/,The Discovery of Heaven,(2001), ,150 min,"Drama, Fantasy",
/title/tt0206367/,The Trumpet of the Swan,(2001),G,75 min,"Animation, Drama, Family","It's a high-flying adventure when Louie, a mute trumpeter swan, is given the gift of a trumpet, and finds his voice."
/title/tt0295552/,Rare Birds,(2001),R,99 min,"Comedy, Drama, Mystery",A down-and-out restaurateur and his neighbor hatch a plan to lure luminaries to their small Newfoundland town.
/title/tt0241663/,Lavoura Arcaica,(2001),Not Rated,163 min,Drama,"A young son who ran from his dominant family descends into decadence, then returns to the nest. Tyrannical fathers, incest, fierce family conflicts, and an intense visual style to match."
/title/tt0235606/,Love Bites,(2001),Not Rated,95 min,"Horror, Mystery, Thriller",
/title/tt0355857/,Onmyoji: The Yin Yang Master,(2001),R,112 min,"Action, Drama, Fantasy","When samurai Hiromasa comes to Seimei, Kyoto's court Onmyoji (a fortune teller in commune with the spirits), to warn of a plot against the government, the two discover that the court's formidable magician, Doson, is indeed planning a coup."
/title/tt0254703/,The Point Men,(2001),R,100 min,"Action, Drama","Some time after their botched operation to capture a known Palestinian terrorist, a team of Israeli agents starts to get killed off one by one. Their leader must get to the bottom of things before the killer(s) plan is complete."
/title/tt0299937/,Go,(2001), ,122 min,Drama,"Sugihara, born in Japan but with North Korean parents, falls in love with a Japanese girl after changing from a North Korean school to a Japanese school. His boxer dad teaches him boxing - skills used a lot."
/title/tt0240659/,The Knights of the Quest,(2001), ,147 min,"Adventure, Drama, History","In 1271, five young knights journey to Thebes in Greece to recover the Sacred Shroud and deliver it back to France and into the hands of the royal family."
/title/tt0289054/,Warm Water Under a Red Bridge,(2001), ,119 min,"Comedy, Drama, Fantasy","A down-and-out businessman travels to a seaside town, where he meets a woman with unusual sexual powers."
/title/tt0246628/,Focus,(I) (2001),PG-13,106 min,"Drama, Romance",
/title/tt0245350/,The Pearl,(2001),PG-13,115 min,Drama,"A poor Mexican diver finds a priceless pearl that will change his impoverished family's future, if he can fend off his own greed and the people trying to take advantage of him."
/title/tt0277044/,Inugami,(2001),Unrated,106 min,"Drama, Fantasy, Horror","Akira, the young new schoolteacher in town falls for secretive Miki, an older woman who takes care of her family's urn that supposedly holds a forest wolf-spirit, inugami. People soon start disappearing and the town blames Akira."
/title/tt0254334/,The Fourth Angel,(2001),R,96 min,"Action, Drama, Thriller",A man seeks justice after his wife and two daughters are gunned down in a terrorist attack.
/title/tt0287645/,Rain,(III) (2001),TV-MA,92 min,"Drama, Romance","Whilst on a family vacation on the Mahurangi Peninsula in New Zealand, 13-year-old Janey begins to realize that her parents' marriage is on the rocks."
/title/tt0284595/,V avguste 44-go,(2001), ,109 min,"Action, Mystery, Drama",
/title/tt0291265/,Instinct to Kill,(2001),R,90 min,"Action, Thriller",
/title/tt0251696/,Fast Sofa,(2001),R,109 min,"Adventure, Drama","Rick loses his girlfriend to his friend when he spends a night with his favorite porn star. He moves out, picks up a weirdo and goes on a wild road trip to find the porn star again."
/title/tt0297168/,Heugsuseon,(2001), ,104 min,"Action, Drama, Mystery",
/title/tt0284262/,Life and Debt,(2001),Not Rated,80 min,Documentary,Documentary look at the effects of globalization on Jamaican industry and agriculture.
/title/tt0200191/,Så vit som en snö,(2001), ,154 min,"Biography, Drama, Romance","Inspired by real-life Elsa Andersson, this mostly fictional movie tells the story of her upbringing as a farmer's daughter, in the early 1900s, who dreams of getting away from the farm and becoming an aviatrix."
/title/tt0287519/,Kanzen-naru shiiku: Ai no 40-nichi,(2001), ,89 min,"Drama, Romance",A lonely 40 year old man kidnap a 17 year old school girl and patiently during 40 days - teach her to love him and become his lover.
/title/tt0314474/,Otilia Rauda,(2001),Not Rated,110 min,Drama,
/title/tt0294939/,The Bomber,(2001), ,128 min,"Crime, Drama, Mystery",
/title/tt0320574/,Tatarin,(2001), ,101 min,"Drama, Romance",
/title/tt0286635/,Fulltime Killer,(2001),R,102 min,"Action, Crime, Drama",Two very different hitmen find themselves to be in each other's way. They use all their skill to solve the problem.
/title/tt0262942/,Savage Souls,(2001), ,120 min,"Drama, Romance",
/title/tt0282108/,Quo Vadis,(2001), ,165 min,Drama,
/title/tt0267923/,She,(I) (2001), ,94 min,"Action, Adventure, Fantasy",
/title/tt0120807/,Ricochet River,(2001),R,112 min,Drama,"High school seniors Wade and Lorna have spent all their lives in the small logging town of Calamus Grove, a conservative place where change comes slowly. Jesse Howl, a teenager of Native American ancestry."
/title/tt0287021/,This Filthy Earth,(2001), ,111 min,Drama,"The tragic story of two sisters whose lives are disrupted by two men. Amidst a landscape of rural hardship and a community consumed with superstition, events unfurl which threaten their sibling bond."
/title/tt0256531/,Young Blades,(2001), ,92 min,"Action, Adventure","Young Blades follows D'artagnan (Hugh Dancy), a young arrogant swordsman; Radegonde (Sarah-Jane Potts), a clever girl he meets in the woods; and a trio of Musketeers as they attempt to thwart a plot to send France and Spain into war."
/title/tt0244709/,Pavilion of Women,(2001),R,116 min,"Drama, Romance, War","With World War 2 looming, a prominent family in China must confront the contrasting ideas of traditionalism, communism and Western thinking, while dealing with the most important ideal of all: love and its meaning in society."
/title/tt0257215/,En sång för Martin,(2001),PG-13,117 min,"Drama, Music, Romance","Swedish composer/conductor Martin and concertmaster Barbara fall in love. After their divorces, they're happily married. While composing an opera, Martin is diagnosed with Alzheimer's. It slowly changes him."
/title/tt0336018/,Bellas durmientes,(2001), , ,Drama,
/title/tt0239670/,Mortel transfert,(2001), ,122 min,"Comedy, Thriller, Crime",
/title/tt0256739/,Emil und die Detektive,(2001), ,111 min,"Family, Adventure, Comedy",Emil goes to Berlin to see his grandmother with a large amount of money and is offered sweets by a strange man that make him sleep. He wakes up at his stop with no money. It is up to him and a group of children to save the day.
/title/tt0306474/,Princess Arete,(2001), ,105 min,"Animation, Adventure, Drama","Confined in the castle tower by her father, Princess Arete spends her days watching the world outside her window. Sometimes she sneaks out. Prospective suitors are sent on quests to collect magic treasures to win her hand in marriage."
/title/tt0283885/,Anja & Viktor,(2001),Not Rated,90 min,"Comedy, Romance",Highschool sweethearts Anja and Viktor find themselves in a lesser state of love when Anja graduates and gets a job in the city.
/title/tt0260522/,W pustyni i w puszczy,(2001), ,111 min,"Adventure, Family","Two young children, 14-year-old Stas and 8-year-old Nel, are kidnapped for ransom by Muslim leader called Mahdi."
/title/tt0195393/,Harold Robbins' Body Parts,(2001),R,87 min,"Action, Crime, Thriller",
/title/tt0281176/,Mávahlátur,(2001),Unrated,102 min,"Comedy, Drama",
/title/tt0216196/,Angel of Death,(2001),R,91 min,"Drama, Thriller","The most spectacular Easter celebration in the World. Hosts of hooded Penitents parade through the ancient, narrow streets"
/title/tt0269480/,Lime,(2001), ,92 min,"Family, Drama","Tanja is almost 16 and angry. In love with Henrik, but miserable. Why? Mother has decided that they shall move to the countryside the very day she is asked to join Henrik's band, Limbo. She hates her mother's shifting boyfriends."
/title/tt0235796/,Det største i verden,(2001), ,114 min,"Drama, History, Romance","Petra is driven away by a raging mob after engaging to merry 3 bachelors in her 1800's home town. On her flight toward the capitol, she lies her way into a vicarage. Based upon Bjørnstjerne Bjørnsons famous 1968-novel ""The fisher girl""."
/title/tt0290006/,My Sister's Kids,(2001),Not Rated,73 min,Family,"When a professor in child psychology in Denmark offers to look after his sister's 5 kids, while she's on vacation with her husband, it becomes obvious that he lacks practical experience."
/title/tt0166709/,Memórias Póstumas de Brás Cubas,(2001), ,101 min,"Comedy, Drama","Free adaptation of Machado de Assis's classic. The narrator is a rich dead man, who tells us about his life and times, making fun of both."
/title/tt0265691/,Das Sams,(2001), ,102 min,"Comedy, Family, Fantasy","One day a nerdy middle-aged small-town man gets an exotic companion who can make wishes come true. Because the creature looks funny and behaves in an obnoxious way, he encounters all kinds of funny and embarrassing situations."
/title/tt0299040/,Momo alla conquista del tempo,(2001), ,80 min,"Animation, Family, Fantasy","Momo, a little girl, tries to save the world from the Gray Men who are intent on stealing people's time."
/title/tt0273148/,La chambre des officiers,(2001), ,135 min,"Drama, Romance, War","French lieutenant has been mutilated in the early days of World War I, so he is forced to adapt in hospital to a new life."
/title/tt0235412/,Gaudi Afternoon,(2001),R,97 min,"Comedy, Drama, Mystery","Alone in a foreign city, Cassandra must solve a family's darkest, deepest secrets before she can confront her own past."
/title/tt0239020/,The Cave,(2001), ,90 min,"Romance, Thriller, Crime",Psychological thriller. Geography teacher smuggles a case of heroin for a friend.
/title/tt0368296/,Stacy: Attack of the Schoolgirl Zombies,(2001), ,80 min,"Comedy, Horror",Girls surrounding 17 years old are affected by an illness that make her to be 'Stacies': they feel a strange and momentary happiness until they become zombies.
/title/tt0374076/,Blind Beast vs Dwarf,(2001),Not Rated,95 min,Horror,
/title/tt0223832/,The Old Man Who Read Love Stories,(2001),Not Rated,115 min,"Adventure, Drama",A man is forced to confront a dangerous female jaguar and his own past through the sacrificial killing of the beast he has grown to love.
/title/tt0271017/,Eden,(I) (2001), ,91 min,"Drama, Romance, War","Is the story of Samantha and Dov Ernst, American Zionists who emigrated to Palestine. Kalkofsky, a German Jew and bookseller, left behind his family in Europe. He accommodates Silvia, a young revolutionary against British rule."
/title/tt0268032/,Weiser,(2001), ,95 min,"Drama, Mystery","Pawel Heller returns to his hometown after many years, to try to unravel the mystery of disappearance of his schoolmate."
/title/tt0269329/,Alias Betty,(2001), ,103 min,"Comedy, Crime, Drama",
/title/tt0298412/,Days Like This,(2001), ,95 min,Drama,
/title/tt0310790/,The Living Forest,(2001), ,83 min,"Animation, Family, Fantasy",
/title/tt0242981/,Un aller simple,(2001), ,90 min,"Comedy, Drama",
/title/tt0249643/,Kat,(2001), ,85 min,"Horror, Mystery",
/title/tt0284573/,Transfixed,(2001), ,105 min,Drama,
/title/tt0248770/,Drakarna över Helsingfors,(2001), ,90 min,Drama,
/title/tt0374812/,Lalsalu,(2001), ,110 min,"Comedy, Drama","In this tragic-comic study of religious hypocrisy, a disreputable cleric convinces villagers that their community is home to a famous holyman's grave."
/title/tt0239467/,The Hollywood Sign,(2001),R,90 min,"Comedy, Crime",Three washed-up actors must deliver the most convincing performances of their lives as part of a dangerous plot designed to finance their triumphant comeback.
/title/tt0124359/,Deep Blue,(2001), , ,"Romance, Thriller",
/title/tt0284229/,Karmen Gei,(2001), ,86 min,"Musical, Romance, Drama","Like every Carmen, Karmen Geï is about the conflict between infinite desire for freedom and the laws, conventions, languages, the human limitations which constrain that desire."
/title/tt0261800/,Lisa,(2001), ,109 min,"Drama, Romance, War",
/title/tt0291753/,Reisei to jônetsu no aida,(2001), ,125 min,Romance,"A man is studying abroad in Italy, and while he does well, he yearns for his true love. After promising to meet her in Florence, they reconnect after not seeing one another for 10 years."
/title/tt0303408/,The Trespasser,(2001), ,97 min,"Drama, Thriller",Two businessmen hire a hitman to kill their third partner and are then blackmailed by the hitman as he takes over their company.
/title/tt0260198/,C'est la vie,(2001), ,113 min,Drama,"Dimitri joins La Maison, a place where people are welcomed for whom medicine can not do anything anymore. There he meets Suzanne, a volunteer who is dedicated to supporting people at the end of their lives."
/title/tt0247823/,Women in Film,(2001),R,89 min,"Comedy, Drama",
/title/tt0171928/,O Xangô de Baker Street,(2001), ,124 min,"Comedy, Crime",
/title/tt0237320/,Hunger,(I) (2001),Not Rated,82 min,Drama,
/title/tt0277622/,Cet amour-là,(2001),Unrated,100 min,Drama,
/title/tt0255958/,Daun Haus,(2001), ,95 min,"Comedy, Crime, Drama","The plot is set in modern Moscow, in the 1990s, with ""New Russians"", Hummer H1 jeeps, bribery, violence, truck fulls of tinned stew as a dowry, etc."
/title/tt0281870/,La fuga,(2001), ,117 min,"Crime, Drama, Thriller",
/title/tt0368455/,Yawaraka na hou,(2001), ,201 min,,
/title/tt0243212/,Demasiado amor,(2001), ,93 min,"Drama, Romance",
/title/tt0293478/,St. John's Wort,(2001),R,85 min,"Horror, Mystery, Thriller","A game designer, and his girlfriend Nami, drive out to a decrepit mansion she just inherited, to film backgrounds for a new video game called St. John's Wort."
/title/tt0281214/,Hole in the Sky,(2001), ,127 min,Drama,
/title/tt0339748/,Sukedachi-ya Sukeroku,(2001), ,88 min,"Action, Comedy, Drama",
/title/tt0201020/,The Rising Place,(2001),PG-13,93 min,Drama,"The close friendship of two young women, each of a different race, and their struggle to find purpose in their lives during this time of social injustice and world war."
/title/tt0253197/,Syndare i sommarsol,(2001), ,98 min,Drama,
/title/tt0302309/,Gasoline,(2001),Not Rated,90 min,"Crime, Drama, Romance","Mechanic Stella owns a gas station with introvert Lenni. When Stella accidentally kills Lenni's abusive mother, they try to dump the body. They run into trouble, thugs and cops but stick together as they fall in love with each other."
/title/tt0272454/,L'Art (délicat) de la séduction,(2001), ,95 min,"Comedy, Romance",A man must wait until a fixed date to have sex with the woman he loves
/title/tt0272087/,Falling,(2001), ,105 min,"Family, Drama, Romance",
/title/tt0254791/,Le stade de Wimbledon,(2001), ,69 min,Drama,"A young woman investigates a dead writer, without ever having published anything. During her journey, which brings her from Trieste to London, she meets relatives and friends of the deceased."
/title/tt0264917/,Mondscheintarif,(2001), ,93 min,"Comedy, Romance",
/title/tt0288260/,Tokyo Marigold,(2001), ,97 min,Romance,
/title/tt0287625/,A Partilha,(2001), ,96 min,"Comedy, Drama","After the death of their mother, four sisters gather to divide their inheritance, and bring back several family troubles."
/title/tt0368276/,Yingxiong Zheng Chengong,(2001), ,101 min,"Action, Drama, War","The story is set in the mid-17th century, when most of China is conquered by the Manchu-led Qing dynasty after the collapse of the Ming dynasty. Ming remnants have fled south and established a Southern Ming regime based in Fujian."
/title/tt0298234/,Der Zimmerspringbrunnen,(2001), ,94 min,Comedy,
/title/tt0274457/,Un delitto impossibile,(2001), ,100 min,"Crime, Mystery",
/title/tt0293018/,Karu süda,(2001), ,124 min,"Drama, Romance",
/title/tt0285874/,Le parole di mio padre,(2001), ,90 min,Drama,
/title/tt0280732/,Heidi,(2001), ,135 min,"Comedy, Drama, Family",
/title/tt0285066/,In This Tricky Life,(2001),Not Rated,103 min,"Comedy, Crime, Drama",
/title/tt0264446/,Bufo & Spallanzani,(2001), ,96 min,"Crime, Horror, Mystery",Ivan Canabrava is a detective in a Pan-American insurance company and is investigating the case of a landowner who dies shortly after taking out a 1 million dollar insurance policy.
/title/tt0245084/,Domenica,(2001), ,95 min,Drama,
/title/tt0231782/,"Mon père, il m'a sauvé la vie",(2001), ,115 min,Drama,"Joe, international poker player, is considered an irresponsible family-chief. His two sons drifted into gangsterism. The older dies from it. The younger, Manu, was sentenced to death. Joe takes on to a terrific battle in order to save his son. Will he succeed in it? For life has more than one trick in its well-worn sleeve."
/title/tt0290423/,Dupa-amiaza unui tortionar,(2001), ,80 min,"Biography, Comedy, Drama",A young journalist interviews a man who was a torturer during the early days of the communist regime in Romania.
/title/tt0305923/,"Operai, contadini",(2001),Not Rated,123 min,Drama,
/title/tt0274323/,Off to the Revolution by a 2CV,(2001), ,100 min,Comedy,
/title/tt0367172/,Tryumf pana Kleksa,(2001), ,72 min,"Adventure, Animation, Family",
/title/tt0271366/,Antigua vida mía,(2001), ,110 min,Drama,
/title/tt0192237/,Leo und Claire,(2001), ,103 min,"Drama, Romance",
/title/tt0283086/,Turn,(2001), ,112 min,"Drama, Fantasy, Sci-Fi",
/title/tt0306359/,Monrak Transistor,(2001),Not Rated,90 min,"Comedy, Drama, Musical",
/title/tt0217085/,Te quiero,(2001), ,85 min,Drama,Jean and Sylvia left France with a stolen diamond to start a new life in South America. They land in Lima to live their passion. But the diamond is not easy to sell. They meet a French couple and hope to sell them the stolen diamond.
/title/tt0305205/,Amar y morir en Sevilla (Don Juan Tenorio),(2001), ,90 min,Drama,
/title/tt0303619/,Akrovates tou kipou,(2001), ,110 min,Drama,
/title/tt0276971/,From the Queen to the Chief Executive,(2001), ,102 min,Drama,"In the ex British colony Hong Kong, young offenders unlimitedly had been prisoned for their committed crimes before their term of imprisonment is settled. The lawmaker Liang Zhongqin helps these young offenders."
/title/tt0269433/,Kattbreven,(2001), ,90 min,Family,
/title/tt0179844/,"Hemingway, the Hunter of Death",(2001), , ,"Adventure, Drama",
/title/tt0336664/,Jo gakusei no tomo,(2001), ,104 min,"Comedy, Drama",
/title/tt0285848/,The Orphan of Anyang,(2001), ,84 min,Drama,
/title/tt0277578/,Anita no perd el tren,(2001), ,89 min,"Comedy, Drama","Anita has been working at a cinema box office for almost three decades, but the building is demolished to give way to a cinema complex, and she is forced into early retirement because she does not fit into the new company's image."
/title/tt0305884/,Ndeysaan,(2001), ,90 min,Drama,Mythical story about a fishing village on the south coast of Senegal. Two men in the village are both in love with the same beautiful girl.
/title/tt0234374/,Olivetti 82,(2001), ,88 min,"Drama, Thriller",
/title/tt0327206/,Uma Vida em Segredo,(2001), ,95 min,Drama,"Young girl, born and raised in an isolated farm, is brought to a small town to live with her cousins, her only relatives. Once in town, she encounters great difficulty adapting to city life."
/title/tt0295197/,A House with a View of the Sea,(2001), ,93 min,Drama,
/title/tt0296016/,L'illa de l'holandès,(2001), ,107 min,Drama,
/title/tt0296150/,Polagana predaja,(2001), ,90 min,,
/title/tt0463355/,Konsento,(2001), ,113 min,"Drama, Thriller",
/title/tt0284345/,Netto Perde Sua Alma,(2001), ,102 min,"Action, Drama, War",The story of a man that invented a country.
/title/tt0246005/,Klassikko,(2001), ,80 min,"Comedy, Drama",A self-loving fictional autobiography of author Kari Hotakainen
/title/tt0272263/,Przedwiosnie,(2001), ,140 min,Drama,
/title/tt0297236/,Koko ni irukoto,(2001), ,115 min,Romance,
/title/tt0276837/,Beach Cafe,(2001),Unrated,83 min,"Comedy, Drama",
/title/tt0297402/,Sonhos Tropicais,(2001), ,120 min,Drama,
/title/tt0276015/,Kuroe,(2001), ,128 min,Drama,
/title/tt0373081/,A Love of Blueness,(2001), ,99 min,Romance,
/title/tt0274403/,La bête de miséricorde,(2001), ,88 min,"Comedy, Crime","After a car accident, Jean Mardet ends the agony of his wife with a rock. Mardet then keeps killing because he believes that God himself has entrusted a mission to him: kill the unfortunate souls."
/title/tt1235929/,Lo strano caso del signor Kappa,(2001), ,90 min,,
/title/tt0247311/,Elvis Is Alive,(2001), , ,Comedy,"Elvis Presley is alive and well and living in Paris, earning a living as an Elvis impersonator."
/title/tt0293083/,The Dervish,(2001), ,132 min,Drama,
/title/tt0270023/,VII. Olivér,(2001), ,110 min,Comedy,
/title/tt0260283/,La plage noire,(2001), ,114 min,Drama,"After a period of dictatorial rule, an imaginary country finds itself in the middle of learning democracy. A., a fervent supporter of this new freedom, finds himself threatened with death by members of the old regime."
/title/tt0326238/,Taiga no itteki,(2001), ,113 min,,
/title/tt0822003/,Morabbaye shirin,(2001), , ,"Adventure, Comedy, Family","The doors of the jam produced by a company do not open. In order for them to be able to sell their jam, they reward the one who can open the jam. All the people try to open the door of the jam."
/title/tt0299982/,Hikari no ame,(2001), ,130 min,Drama,
/title/tt0215824/,Die grüne Wolke,(2001), ,100 min,"Action, Adventure, Sci-Fi",
/title/tt0211318/,Il conte di Melissa,(2001), ,122 min,"Drama, History",
/title/tt0266527/,Das Fähnlein der sieben Aufrechten,(2001), , ,Drama,
/title/tt0495847/,Khent hreshtak,(2001), ,80 min,Drama,
/title/tt0120605/,"Berlin Diaries, 1940-45",(2001), , ,"Drama, War",
/title/tt1013675/,Paslepes,(2001), ,75 min,Crime,
/title/tt1418737/,Sekai no owari to iu na no zakkaten,(2001), , ,"Drama, Romance",
/title/tt0273568/,Point of Return,(2001), ,86 min,Drama,
/title/tt0282025/,Human Trash,(2001), ,90 min,,
/title/tt0144084/,American Psycho,(2000),R,101 min,"Comedy, Crime, Drama","A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies."
/title/tt0180093/,Requiem for a Dream,(2000),R,102 min,Drama,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.
/title/tt0266308/,Battle Royale,(2000),Not Rated,114 min,"Action, Adventure, Drama","In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act."
/title/tt0177971/,The Perfect Storm,(2000),PG-13,130 min,"Action, Adventure, Drama",An unusually intense storm pattern catches some commercial fishermen unaware and puts them in mortal danger.
